ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,,,
20181218,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48011,Armstrong,County,TX,7.4,92.6,62.25,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48011,Armstrong,County,TX,0,100,87.46,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48011,Armstrong,County,TX,0,100,87.46,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48013,Atascosa,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48015,Austin,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48015,Austin,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48015,Austin,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48015,Austin,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48015,Austin,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48015,Austin,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48015,Austin,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48015,Austin,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48015,Austin,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48017,Bailey,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48017,Bailey,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48017,Bailey,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48017,Bailey,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48017,Bailey,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48017,Bailey,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48017,Bailey,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48017,Bailey,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48017,Bailey,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48019,Bandera,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48019,Bandera,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48019,Bandera,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48019,Bandera,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48019,Bandera,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48019,Bandera,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48019,Bandera,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48019,Bandera,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48019,Bandera,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48021,Bastrop,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48023,Baylor,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48023,Baylor,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48023,Baylor,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48023,Baylor,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48023,Baylor,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48023,Baylor,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48023,Baylor,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48023,Baylor,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48023,Baylor,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48025,Bee,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48025,Bee,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48025,Bee,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48025,Bee,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48025,Bee,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48025,Bee,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48025,Bee,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48025,Bee,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48025,Bee,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48027,Bell,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48027,Bell,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48027,Bell,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48027,Bell,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48027,Bell,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48027,Bell,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48027,Bell,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48027,Bell,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48027,Bell,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48029,Bexar,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48029,Bexar,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48029,Bexar,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48029,Bexar,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48029,Bexar,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48029,Bexar,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48029,Bexar,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48029,Bexar,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48029,Bexar,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48031,Blanco,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48031,Blanco,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48031,Blanco,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48031,Blanco,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48031,Blanco,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48031,Blanco,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48031,Blanco,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48031,Blanco,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48031,Blanco,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48033,Borden,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48033,Borden,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48033,Borden,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48033,Borden,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48033,Borden,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48033,Borden,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48033,Borden,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48033,Borden,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48033,Borden,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48035,Bosque,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48035,Bosque,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48035,Bosque,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48035,Bosque,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48035,Bosque,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48035,Bosque,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48035,Bosque,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48035,Bosque,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48035,Bosque,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48037,Bowie,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48037,Bowie,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48037,Bowie,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48037,Bowie,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48037,Bowie,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48037,Bowie,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48037,Bowie,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48037,Bowie,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48037,Bowie,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48039,Brazoria,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48041,Brazos,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48041,Brazos,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48041,Brazos,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48041,Brazos,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48041,Brazos,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48041,Brazos,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48041,Brazos,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48041,Brazos,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48041,Brazos,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48043,Brewster,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48043,Brewster,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48043,Brewster,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48043,Brewster,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48043,Brewster,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48043,Brewster,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48043,Brewster,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48043,Brewster,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48043,Brewster,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48045,Briscoe,County,TX,44.49,55.51,16.88,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48045,Briscoe,County,TX,67.34,32.66,16.88,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48045,Briscoe,County,TX,62.59,37.41,19.56,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48045,Briscoe,County,TX,62.59,37.41,19.56,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48047,Brooks,County,TX,31.86,68.14,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48047,Brooks,County,TX,31.87,68.13,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48047,Brooks,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48047,Brooks,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48047,Brooks,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48047,Brooks,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48047,Brooks,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48047,Brooks,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48047,Brooks,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48049,Brown,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48049,Brown,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48049,Brown,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48049,Brown,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48049,Brown,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48049,Brown,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48049,Brown,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48049,Brown,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48049,Brown,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48051,Burleson,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48051,Burleson,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48051,Burleson,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48051,Burleson,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48051,Burleson,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48051,Burleson,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48051,Burleson,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48051,Burleson,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48051,Burleson,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48053,Burnet,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48053,Burnet,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48053,Burnet,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48053,Burnet,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48053,Burnet,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48053,Burnet,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48053,Burnet,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48053,Burnet,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48053,Burnet,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48055,Caldwell,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48057,Calhoun,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48059,Callahan,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48059,Callahan,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48059,Callahan,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48059,Callahan,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48059,Callahan,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48059,Callahan,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48059,Callahan,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48059,Callahan,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48059,Callahan,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48061,Cameron,County,TX,26.4,73.6,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48061,Cameron,County,TX,24.05,75.95,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48061,Cameron,County,TX,64.46,35.54,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48061,Cameron,County,TX,89.49,10.51,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48061,Cameron,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48061,Cameron,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48061,Cameron,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48061,Cameron,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48061,Cameron,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48063,Camp,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48063,Camp,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48063,Camp,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48063,Camp,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48063,Camp,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48063,Camp,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48063,Camp,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48063,Camp,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48063,Camp,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48065,Carson,County,TX,0,100,9.36,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48065,Carson,County,TX,55.63,44.37,9.36,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48065,Carson,County,TX,65.25,34.75,9.36,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48065,Carson,County,TX,65.25,34.75,9.36,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48065,Carson,County,TX,65.25,34.75,9.36,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48065,Carson,County,TX,65.25,34.75,9.36,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48065,Carson,County,TX,65.25,34.75,9.36,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48065,Carson,County,TX,41.89,58.11,19.2,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48065,Carson,County,TX,41.89,58.11,19.2,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48067,Cass,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48067,Cass,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48067,Cass,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48067,Cass,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48067,Cass,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48067,Cass,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48067,Cass,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48067,Cass,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48067,Cass,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48069,Castro,County,TX,39.4,60.6,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48069,Castro,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48069,Castro,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48069,Castro,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48069,Castro,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48069,Castro,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48069,Castro,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48069,Castro,County,TX,97.25,2.75,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48069,Castro,County,TX,97.25,2.75,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48071,Chambers,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48071,Chambers,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48071,Chambers,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48071,Chambers,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48071,Chambers,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48071,Chambers,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48071,Chambers,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48071,Chambers,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48071,Chambers,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,48073,Cherokee,County,TX,100,0,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,48075,Childress,County,TX,62.1,37.9,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,48075,Childress,County,TX,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,48075,Childress,County,TX,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,48075,Childress,County,TX,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,48075,Childress,County,TX,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,48075,Childress,County,TX,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
